S000028849	YMR247W-A
S000034536	
S000004862	YMR250W
S000037211	
S000118378	ARS1328
S000004863	YMR251W
S000037313	
S000004864	YMR251W-A
S000035256	
S000004865	YMR252C
S000037324	
S000004866	YMR253C
S000037399	
S000004867	YMR254C
S000030036	
S000004868	YMR255W
S000030249	
S000004869	YMR256C
S000030343	
S000004870	YMR257C
S000033634	
S000004871	YMR258C
S000033770	
S000004872	YMR259C
S000033886	
S000004873	YMR260C
S000033454	
S000004874	YMR261C
S000033514	
S000004875	YMR262W
S000033607	
S000004876	YMR263W
S000034555	
S000004877	YMR264W
S000034641	
S000004878	YMR265C
S000034679	
S000004879	YMR266W
S000035756	
S000004880	YMR267W
S000035874	
S000004881	YMR268C
S000035917	
S000004882	YMR269W
S000037848	
S000118379	ARS1329
S000004883	YMR270C
S000036870	
S000004884	YMR271C
S000037601	
S000006690	tQ(CUG)M
S000036125	
S000007118	YMRCtau3
S000007126	YMRWdelta20
S000028695	YMR272W-A
S000032602	
S000004885	YMR272C
S000037670	
S000028696	YMR272W-B
S000032604	
S000004886	YMR273C
S000037717	
S000004887	YMR274C
S000037777	
S000118380	ARS1330
S000004888	YMR275C
S000030633	
S000004889	YMR276W
S000030830	
S000004890	YMR277W
S000031799	
S000004891	YMR278W
S000031949	
S000004892	YMR279C
S000031988	
S000004893	YMR280C
S000032751	
S000004894	YMR281W
S000032913	
S000004895	YMR282C
S000032972	
S000004896	YMR283C
S000033039	
S000007127	YMRWdelta21
S000130192	ARS1331
S000006784	tY(GUA)M2
S000032300	
S000032298	
S000032299	
S000004897	YMR284W
S000033764	
S000004898	YMR285C
S000033818	
S000004899	YMR286W
S000034015	
S000004900	YMR287C
S000034048	
S000004901	YMR288W
S000035070	
S000004902	YMR289W
S000035264	
S000004904	YMR290W-A
S000037856	
S000004903	YMR290C
S000036112	
S000004905	YMR291W
S000036939	
S000004906	YMR292W
S000037002	
S000037003	
S000037004	
S000004907	YMR293C
S000037041	
S000004908	YMR294W
S000037827	
S000004909	YMR294W-A
S000031101	
S000004910	YMR295C
S000037861	
S000004911	YMR296C
S000029901	
S000004912	YMR297W
S000030979	
S000004913	YMR298W
S000031080	
S000004914	YMR299C
S000031115	
S000004915	YMR300C
S000036627	
S000004916	YMR301C
S000036724	
S000004917	YMR302C
S000030571	
S000004918	YMR303C
S000030697	
S000004920	YMR304W
S000030883	
S000004919	YMR304C-A
S000037462	
S000004921	YMR305C
S000031740	
S000004923	YMR306W
S000032042	
S000004922	YMR306C-A
S000034582	
S000004924	YMR307W
S000032131	
S000028578	YMR307C-A
S000031312	
S000004925	YMR308C
S000032994	
S000004926	YMR309C
S000033088	
S000004927	YMR310C
S000032818	
S000004928	YMR311C
S000034823	
S000118381	ARS1332
S000004929	YMR312W
S000035014	
S000004930	YMR313C
S000035060	
S000004931	YMR314W
S000035211	
S000004932	YMR315W
S000036057	
S000028697	YMR315W-A
S000032606	
S000004935	YMR316W
S000036198	
S000004933	YMR316C-A
S000036747	
S000004936	YMR317W
S000031682	
S000004934	YMR316C-B
S000036748	
S000004937	YMR318C
S000031726	
S000004938	YMR319C
S000031875	
S000004939	YMR320W
S000036413	
S000004940	YMR321C
S000036437	
S000130193	ARS1333
S000004941	YMR322C
S000037082	
S000004942	YMR323W
S000037230	
S000004943	YMR324C
S000037270	
S000004944	YMR325W
S000037375	
S000130194	ARS1335
S000028991	TEL13R-XC
S000035925	
S000035926	
S000028989	TEL13R
S000004945	YMR326C
S000037400	
S000028992	TEL13R-XR
S000028990	TEL13R-TR
S000028704	YNL339W-B
S000032643	
S000028703	YNL339W-A
S000032637	
S000005283	YNL339C
S000031358	
S000031357	
S000031359	
S000005282	YNL338W
S000030505	
S000028928	TEL14L-YP
S000034808	
S000034809	
S000028925	TEL14L-TR
S000028927	TEL14L-XR
S000005281	YNL337W
S000030361	
S000028924	TEL14L
S000028926	TEL14L-XC
S000034803	
S000034804	
S000005280	YNL336W
S000030202	
S000005279	YNL335W
S000037479	
S000005278	YNL334C
S000037293	
S000005277	YNL333W
S000037255	
S000005276	YNL332W
S000036570	
S000005275	YNL331C
S000036424	
S000005274	YNL330C
S000036315	
S000005273	YNL329C
S000034361	
S000005272	YNL328C
S000034238	
S000005271	YNL327W
S000034184	
S000005270	YNL326C
S000033265	
S000118382	ARS1405
S000005268	YNL324W
S000033183	
S000005269	YNL325C
S000033213	
S000005267	YNL323W
S000033125	
S000005266	YNL322C
S000032211	
S000005265	YNL321W
S000032167	
S000005264	YNL320W
S000032112	
S000005263	YNL319W
S000031153	
S000005262	YNL318C
S000030981	
S000005261	YNL317W
S000030052	
S000005260	YNL316C
S000029856	
S000005259	YNL315C
S000037828	
S000005258	YNL314W
S000037152	
S000005257	YNL313C
S000037005	
S000005256	YNL312W
S000036978	
S000036979	
S000036980	
S000005255	YNL311C
S000036212	
S000005254	YNL310C
S000036042	
S000005253	YNL309W
S000035181	
S000005252	YNL308C
S000034918	
S000005251	YNL307C
S000034016	
S000005250	YNL306W
S000033967	
S000005249	YNL305C
S000033769	
S000005248	YNL304W
S000033723	
S000005247	YNL303W
S000033069	
S000118383	ARS1406
S000005246	YNL302C
S000032915	
S000032914	
S000032916	
S000005245	YNL301C
S000032846	
S000032845	
S000032847	
S000005244	YNL300W
S000032776	
S000005243	YNL299W
S000035690	
S000005242	YNL298W
S000035601	
S000005240	YNL296W
S000034476	
S000005241	YNL297C
S000034548	
S000005239	YNL295W
S000034395	
S000005238	YNL294C
S000033436	
S000005237	YNL293W
S000033388	
S000005236	YNL292W
S000033311	
S000005235	YNL291C
S000033221	
S000005234	YNL290W
S000032410	
S000005233	YNL289W
S000032399	
S000007304	snR40
S000030610	
S000118384	ARS1407
S000005232	YNL288W
S000031389	
S000005231	YNL287W
S000031285	
S000005230	YNL286W
S000031155	
S000005229	YNL285W
S000030192	
S000130140	ARS1409
S000006591	tG(UCC)N
S000037566	
S000007140	YNLWtau1
S000007129	YNLCdelta1
S000007387	YNL284C-B
S000031728	
S000031727	
S000031729	
S000007386	YNL284C-A
S000031717	
S000007134	YNLCTy1-1
S000007130	YNLCdelta2
S000007133	YNLCsigma1
S000006673	tN(GUU)N1
S000035559	
S000005228	YNL284C
S000029964	
S000006744	tT(AGU)N1
S000037414	
S000005227	YNL283C
S000037312	
S000005226	YNL282W
S000037263	
S000005225	YNL281W
S000037163	
S000005224	YNL280C
S000037018	
S000005223	YNL279W
S000035312	
S000005222	YNL278W
S000035145	
S000028852	YNL277W-A
S000034565	
S000005221	YNL277W
S000034987	
S000005220	YNL276C
S000033996	
S000005219	YNL275W
S000033936	
S000005218	YNL274C
S000033106	
S000005217	YNL273W
S000033053	
S000130141	ARS1410
S000005216	YNL272C
S000032904	
S000005215	YNL271C
S000032829	
S000005214	YNL270C
S000031915	
S000005213	YNL269W
S000032644	
S000005212	YNL268W
S000031660	
S000005211	YNL267W
S000031530	
S000005210	YNL266W
S000031404	
S000005209	YNL265C
S000030432	
S000030431	
S000030433	
S000005208	YNL264C
S000030276	
S000005207	YNL263C
S000037532	
S000005206	YNL262W
S000037477	
S000005205	YNL261W
S000037358	
S000005204	YNL260C
S000036594	
S000005203	YNL259C
S000035583	
S000005202	YNL258C
S000035489	
S000005201	YNL257C
S000035355	
S000005200	YNL256W
S000034407	
S000005199	YNL255C
S000034231	
S000005198	YNL254C
S000034113	
S000077373	ARS1411
S000005197	YNL253W
S000033293	
S000005196	YNL252C
S000033203	
S000005195	YNL251C
S000033151	
S000005194	YNL250W
S000033124	
S000005193	YNL249C
S000032322	
S000005192	YNL248C
S000032212	
S000005191	YNL247W
S000031279	
S000005190	YNL246W
S000031149	
S000031150	
S000031151	
S000005189	YNL245C
S000030978	
S000005188	YNL244C
S000029973	
S000005187	YNL243W
S000029929	
S000005186	YNL242W
S000037889	
S000077374	ARS1412
S000005185	YNL241C
S000037074	
S000005184	YNL240C
S000037001	
S000005183	YNL239W
S000036318	
S000005182	YNL238W
S000036210	
S000005181	YNL237W
S000036063	
S000005180	YNL236W
S000035179	
S000005179	YNL235C
S000034886	
S000005178	YNL234W
S000034841	
S000005177	YNL233W
S000033930	
S000005176	YNL232W
S000033848	
S000005175	YNL231C
S000033675	
S000005174	YNL230C
S000033008	
S000005173	YNL229C
S000034177	
S000005172	YNL228W
S000034107	
S000005170	YNL226W
S000032023	
S000005171	YNL227C
S000032103	
S000005169	YNL225C
S000031798	
S000005168	YNL224C
S000030829	
S000005167	YNL223W
S000030783	
S000005166	YNL222W
S000030662	
S000007295	snR19
S000036596	
S000005165	YNL221C
S000037760	
S000005164	YNL220W
S000037738	
S000005163	YNL219C
S000029975	
S000005162	YNL218W
S000029915	
S000005161	YNL217W
S000037905	
S000005160	YNL216W
S000037812	
S000005159	YNL215W
S000035947	
S000005158	YNL214W
S000035811	
S000005157	YNL213C
S000034770	
S000005156	YNL212W
S000034713	
S000005155	YNL211C
S000034553	
S000077375	ARS1413
S000005154	YNL210W
S000034504	
S000005153	YNL209W
S000035043	
S000005152	YNL208W
S000034895	
S000005151	YNL207W
S000034789	
S000005150	YNL206C
S000033853	
S000005149	YNL205C
S000033703	
S000005148	YNL204C
S000030383	
S000005146	YNL202W
S000030188	
S000005147	YNL203C
S000030248	
S000005145	YNL201C
S000030016	
S000005144	YNL200C
S000037373	
S000005143	YNL199C
S000032854	
S000005142	YNL198C
S000032762	
S000005141	YNL197C
S000032683	
S000005140	YNL196C
S000032589	
S000005139	YNL195C
S000031608	
S000005138	YNL194C
S000031471	
S000005137	YNL193W
S000031402	
S000005136	YNL192W
S000030484	
S000077376	ARS1414
S000005135	YNL191W
S000030357	
S000005134	YNL190W
S000030164	
S000005133	YNL189W
S000036720	
S000005132	YNL188W
S000036621	
S000005131	YNL187W
S000036547	
S000005130	YNL186W
S000035619	
S000005129	YNL185C
S000035486	
S000005128	YNL184C
S000035350	
S000005127	YNL183C
S000034359	
S000005126	YNL182C
S000034229	
S000005125	YNL181W
S000034164	
S000005124	YNL180C
S000033264	
S000005123	YNL179C
S000034571	
S000005122	YNL178W
S000034489	
S000005121	YNL177C
S000032401	
S000005120	YNL176C
S000032321	
S000005118	YNL174W
S000031277	
S000005119	YNL175C
S000032207	
S000005117	YNL173C
S000031079	
S000005116	YNL172W
S000031033	
S000005114	YNL170W
S000029916	
S000005115	YNL171C
S000029970	
S000005113	YNL169C
S000030171	
S000005112	YNL168C
S000036435	
S000005111	YNL167C
S000036358	
S000118385	ARS1415
S000005110	YNL166C
S000036259	
S000005109	YNL165W
S000036209	
S000130142	ARS1416
S000005108	YNL164C
S000035227	
S000005107	YNL163C
S000035069	
S000007624	YNL162W-A
S000037222	
S000005106	YNL162W
S000034972	
S000034973	
S000034974	
S000005105	YNL161W
S000034836	
S000005104	YNL160W
S000033927	
S000005103	YNL159C
S000035302	
S000005102	YNL158W
S000034371	
S000005101	YNL157W
S000034306	
S000005100	YNL156C
S000034171	
S000005099	YNL155W
S000034106	
S000005098	YNL154C
S000032102	
S000005097	YNL153C
S000031948	
S000005096	YNL152W
S000031853	
S000005095	YNL151C
S000030811	
S000005094	YNL150W
S000030782	
S000005093	YNL149C
S000031137	
S000005092	YNL148C
S000031037	
S000005091	YNL147W
S000031001	
S000031002	
S000031003	
S000028851	YNL146C-A
S000034564	
S000005090	YNL146W
S000030919	
S000005089	YNL145W
S000029912	
S000028702	YNL144W-A
S000032635	
S000005088	YNL144C
S000037844	
S000005087	YNL143C
S000036002	
S000005086	YNL142W
S000035924	
S000005085	YNL141W
S000035807	
S000005084	YNL140C
S000034768	
S000005083	YNL139C
S000036082	
S000028509	YNL138W-A
S000030223	
S000030224	
S000030225	
S000005082	YNL138W
S000036041	
S000005081	YNL137C
S000035090	
S000005080	YNL136W
S000035041	
S000005079	YNL135C
S000034848	
S000005078	YNL134C
S000033976	
S000005077	YNL133C
S000033840	
S000006569	tF(GAA)N
S000035429	
S000035427	
S000035428	
S000005076	YNL132W
S000033781	
S000005075	YNL131W
S000033651	
S000005074	YNL130C
S000030245	
S000030243	
S000030246	
S000028579	YNL130C-A
S000031313	
S000005073	YNL129W
S000031557	
S000005072	YNL128W
S000030721	
S000005071	YNL127W
S000030640	
S000005070	YNL126W
S000030533	
S000005069	YNL125C
S000037681	
S000005068	YNL124W
S000037659	
S000005067	YNL123W
S000037577	
S000005066	YNL122C
S000037427	
S000005065	YNL121C
S000031934	
S000005063	YNL119W
S000036308	
S000005064	YNL120C
S000031820	
S000005062	YNL118C
S000035360	
S000005061	YNL117W
S000035332	
S000005060	YNL116W
S000035249	
S000005059	YNL115C
S000034227	
S000118386	ARS1417
S000005057	YNL113W
S000034093	
S000005058	YNL114C
S000034126	
S000005056	YNL112W
S000033962	
S000033963	
S000033964	
S000005055	YNL111C
S000033131	
S000005054	YNL110C
S000033055	
S000005053	YNL109W
S000032014	
S000005052	YNL108C
S000031012	
S000005051	YNL107W
S000030966	
S000005049	YNL105W
S000030822	
S000005050	YNL106C
S000030872	
S000028701	YNL103W-A
S000032634	
S000005048	YNL104C
S000037846	
S000005047	YNL103W
S000037804	
S000005046	YNL102W
S000037722	
S000005045	YNL101W
S000036962	
S000005044	YNL100W
S000036897	
S000005043	YNL099C
S000031337	
S000005042	YNL098C
S000030460	
S000028699	YNL097C-B
S000032611	
S000028700	YNL097W-A
S000032629	
S000005041	YNL097C
S000030326	
S000006645	tL(CAA)N
S000033817	
S000033815	
S000033816	
S000005040	YNL096C
S000030167	
S000030166	
S000030168	
S000005039	YNL095C
S000036433	
S000005038	YNL094W
S000036404	
S000118387	ARS1419
S000005037	YNL093W
S000036317	
S000005036	YNL092W
S000036208	
S000005035	YNL091W
S000036061	
S000005034	YNL090W
S000035133	
S000005033	YNL089C
S000035490	
S000005032	YNL088W
S000035464	
S000005031	YNL087W
S000035400	
S000005030	YNL086W
S000035333	
S000005029	YNL085W
S000034367	
S000005028	YNL084C
S000034279	
S000005027	YNL083W
S000034242	
S000005026	YNL082W
S000034101	
S000005025	YNL081C
S000032072	
S000005024	YNL080C
S000031947	
S000005023	YNL079C
S000032271	
S000005022	YNL078W
S000032241	
S000005021	YNL077W
S000032158	
S000005020	YNL076W
S000031187	
S000005019	YNL075W
S000031099	
S000005018	YNL074C
S000030955	
S000005017	YNL073W
S000030916	
S000005016	YNL072W
S000029909	
S000005015	YNL071W
S000037903	
S000005014	YNL070W
S000037807	
S000005013	YNL069C
S000036374	
S000036373	
S000036375	
S000005012	YNL068C
S000036272	
S000007623	YNL067W-A
S000037221	
S000118388	ARS1420
S000028810	YNL067W-B
S000033610	
S000005011	YNL067W
S000036228	
S000005010	YNL066W
S000036134	
S000122110	
S000005009	YNL065W
S000036037	
S000005008	YNL064C
S000035088	
S000005007	YNL063W
S000035039	
S000005006	YNL062C
S000034822	
S000005005	YNL061W
S000034786	
S000005004	YNL059C
S000031814	
S000005002	YNL057W
S000031644	
S000005003	YNL058C
S000031675	
S000005001	YNL056W
S000031555	
S000005000	YNL055C
S000030679	
S000007136	YNLWdelta3
S000007142	YNLWTy1-2
S000006544	tD(GUC)N
S000030423	
S000007384	YNL054W-A
S000033062	
S000007385	YNL054W-B
S000033063	
S000033064	
S000033065	
S000007137	YNLWdelta4
S000004999	YNL054W
S000030639	
S000004998	YNL053W
S000030532	
S000004997	YNL052W
S000030467	
S000004996	YNL051W
S000037658	
S000004995	YNL050C
S000037523	
S000037522	
S000037524	
S000004994	YNL049C
S000036531	
S000004993	YNL048W
S000036480	
S000004992	YNL047C
S000036346	
S000004991	YNL046W
S000036307	
S000004990	YNL045W
S000035413	
S000004989	YNL044W
S000035328	
S000035329	
S000035330	
S000004988	YNL043C
S000035201	
S000118389	ARS1421
S000007138	YNLWsigma2
S000007139	YNLWsigma3
S000006685	tP(UGG)N1
S000030970	
S000030968	
S000030969	
S000028850	YNL042W-B
S000034563	
S000004987	YNL042W
S000035157	
S000004986	YNL041C
S000034122	
S000004985	YNL040W
S000034091	
S000004984	YNL039W
S000032264	
S000004983	YNL038W
S000032181	
S000032182	
S000032183	
S000004982	YNL037C
S000032073	
S000004981	YNL036W
S000032012	
S000006745	tT(AGU)N2
S000037431	
S000118390	ARS1422
S000007141	YNLWtau2
S000007131	YNLCdelta5
S000007135	YNLCTy2-1
S000007132	YNLCdelta6
S000006686	tP(UGG)N2
S000030974	
S000030972	
S000030973	
S000130143	ARS1423
S000004980	YNL035C
S000031007	
S000006609	tI(AAU)N1
S000034901	
S000004979	YNL034W
S000030964	
S000004978	YNL033W
S000030908	
S000004977	YNL032W
S000030820	
S000004976	YNL031C
S000037842	
S000004975	YNL030W
S000037800	
S000004973	YNL028W
S000036923	
S000004974	YNL029C
S000036950	
S000004972	YNL027W
S000036172	
S000004971	YNL026W
S000035990	
S000004970	YNL025C
S000034989	
S000007436	NME1
S000032302	
S000006457	snR66
S000030852	
S000028698	YNL024C-A
S000032608	
S000004969	YNL024C
S000034856	
S000004968	YNL023C
S000034736	
S000004967	YNL022C
S000033831	
S000004966	YNL021W
S000033782	
S000004965	YNL020C
S000033598	
S000004964	YNL019C
S000032941	
S000004963	YNL018C
S000032852	
S000006610	tI(AAU)N2
S000034903	
S000004962	YNL017C
S000031913	
S000004961	YNL016W
S000031862	
S000004960	YNL015W
S000031753	
S000004959	YNL014W
S000031664	
S000118391	ARS1424
S000004958	YNL013C
S000031500	
S000004957	YNL012W
S000030704	
S000030705	
S000030706	
S000004956	YNL011C
S000030538	
S000004955	YNL010W
S000030490	
S000004954	YNL009W
S000037693	
S000130144	ARS1425
S000004953	YNL008C
S000037593	
S000004952	YNL007C
S000036851	
S000004951	YNL006W
S000036826	
S000004950	YNL005C
S000036741	
S000004949	YNL004W
S000036718	
S000123273	
S000123272	
S000004948	YNL003C
S000035777	
S000004947	YNL002C
S000035659	
S000004946	YNL001W
S000035621	
S000006475	CEN14
S000077302	
S000077303	
S000077304	
S000005284	YNR001C
S000031441	
S000007625	YNR001W-A
S000037252	
S000006679	tP(AGG)N
S000033281	
S000007143	YNRCdelta7
S000007146	YNRCtau3
S000006674	tN(GUU)N2
S000035574	
S000005285	YNR002C
S000031565	
S000028705	YNR003W-A
S000032645	
S000005286	YNR003C
S000031697	
S000118392	ARS1426
S000005287	YNR004W
S000032703	
S000005289	YNR006W
S000032897	
S000005288	YNR005C
S000032733	
S000005290	YNR007C
S000034825	
S000005291	YNR008W
S000035018	
S000005292	YNR009W
S000035110	
S000005293	YNR010W
S000034052	
S000005294	YNR011C
S000034087	
S000005295	YNR012W
S000035092	
S000005296	YNR013C
S000035190	
S000005297	YNR014W
S000036187	
S000005298	YNR015W
S000036301	
S000005299	YNR016C
S000036342	
S000005300	YNR017W
S000036476	
S000005301	YNR018W
S000037162	
S000005302	YNR019W
S000037242	
S000005303	YNR020C
S000030232	
S000005304	YNR021W
S000031253	
S000005305	YNR022C
S000031291	
S000005306	YNR023W
S000032359	
S000005307	YNR024W
S000032477	
S000005308	YNR025C
S000032509	
S000005309	YNR026C
S000032620	
S000005310	YNR027W
S000033356	
S000005311	YNR028W
S000033423	
S000005312	YNR029C
S000033458	
S000005313	YNR030W
S000034448	
S000005314	YNR031C
S000034513	
S000005315	YNR032W
S000035579	
S000007251	YNR032C-A
S000030977	
S000005316	YNR033W
S000035655	
S000005317	YNR034W
S000035772	
S000118393	ARS1427
S000007525	YNR034W-A
S000037062	
S000005318	YNR035C
S000036635	
S000005319	YNR036C
S000036702	
S000005320	YNR037C
S000036762	
S000005321	YNR038W
S000036850	
S000005322	YNR039C
S000036872	
S000005323	YNR040W
S000037624	
S000005325	YNR042W
S000030522	
S000005324	YNR041C
S000037655	
S000005326	YNR043W
S000030635	
S000005327	YNR044W
S000031496	
S000005328	YNR045W
S000031585	
S000005329	YNR046W
S000031700	
S000005330	YNR047W
S000031803	
S000005331	YNR048W
S000031910	
S000005332	YNR049C
S000032764	
S000005333	YNR050C
S000032832	
S000007460	snR49
S000030653	
S000005334	YNR051C
S000033539	
S000005335	YNR052C
S000033632	
S000029463	snR191
S000034351	
S000005336	YNR053C
S000033758	
S000033757	
S000033759	
S000005337	YNR054C
S000034628	
S000006653	tL(UAA)N
S000037416	
S000007147	YNRWsigma4
S000007144	YNRCdelta8
S000007145	YNRCdelta9
S000005338	YNR055C
S000034785	
S000005339	YNR056C
S000034927	
S000005340	YNR057C
S000035846	
S000005341	YNR058W
S000036073	
S000005342	YNR059W
S000036222	
S000005343	YNR060W
S000036976	
S000005344	YNR061C
S000037708	
S000005345	YNR062C
S000037784	
S000005346	YNR063W
S000029847	
S000005347	YNR064C
S000030815	
S000005348	YNR065C
S000030902	
S000005349	YNR066C
S000030952	
S000005350	YNR067C
S000031043	
S000005351	YNR068C
S000032003	
S000005352	YNR069C
S000032095	
S000005353	YNR070W
S000033201	
S000005354	YNR071C
S000033956	
S000005355	YNR072W
S000034105	
S000005356	YNR073C
S000034161	
S000005357	YNR074C
S000035101	
S000005358	YNR075W
S000035300	
S000028706	YNR075C-A
S000032648	
S000005359	YNR076W
S000035359	
S000028995	TEL14R-XC
S000035929	
S000035930	
S000028993	TEL14R
S000005360	YNR077C
S000035391	
S000028996	TEL14R-XR
S000028994	TEL14R-TR
S000028930	TEL15L-TR
S000028932	TEL15L-XR
S000028709	YOL166W-A
S000032654	
S000028929	TEL15L
S000028931	TEL15L-XC
S000035700	
S000035701	
S000005526	YOL166C
S000036497	
S000005525	YOL165C
S000035578	
S000007148	YOLCdelta1
S000007160	YOLWtau1
S000028580	YOL164W-A
S000031327	
S000005524	YOL164W
S000035536	
S000005523	YOL163W
S000035451	
S000005522	YOL162W
S000034399	
S000005521	YOL161C
S000034226	
S000005520	YOL160W
S000034155	
S000007627	YOL159C-A
S000037257	
S000005519	YOL159C
S000034633	
S000007149	YOLCdelta2
S000005518	YOL158C
S000034544	
S000005517	YOL157C
S000034426	
S000005516	YOL156W
S000032470	
S000028855	YOL155W-A
S000034568	
S000005515	YOL155C
S000032305	
S000005514	YOL154W
S000032261	
S000118995	ARS1531
S000005513	YOL153C
S000031205	
S000005512	YOL152W
S000031126	
S000005511	YOL151W
S000031026	
S000005510	YOL150C
S000029963	
S000005509	YOL149W
S000030376	
S000005508	YOL148C
S000030163	
S000005507	YOL147C
S000036432	
S000005506	YOL146W
S000036403	
S000005505	YOL145C
S000036252	
S000005504	YOL144W
S000036206	
S000005503	YOL143C
S000035226	
S000005502	YOL142W
S000035132	
S000005501	YOL141W
S000034965	
S000005500	YOL140W
S000034835	
S000005499	YOL139C
S000035358	
S000005498	YOL138C
S000035295	
S000005497	YOL137W
S000034363	
S000005496	YOL136C
S000034276	
S000005495	YOL135C
S000034163	
S000005493	YOL133W
S000032132	
S000005494	YOL134C
S000034069	
S000005492	YOL132W
S000032019	
S000118484	ARS1507
S000005491	YOL131W
S000031851	
S000005490	YOL130W
S000030868	
S000005489	YOL129W
S000032156	
S000005488	YOL128C
S000031135	
S000005487	YOL127W
S000031095	
S000031096	
S000031097	
S000005486	YOL126C
S000030943	
S000005485	YOL125W
S000030912	
S000118485	ARS1508
S000005484	YOL124C
S000029846	
S000005483	YOL123W
S000037901	
S000005482	YOL122C
S000036001	
S000005481	YOL121C
S000035838	
S000035837	
S000035839	
S000005480	YOL120C
S000035727	
S000035726	
S000035728	
S000005479	YOL119C
S000036182	
S000005478	YOL118C
S000036070	
S000005477	YOL117W
S000036034	
S000005476	YOL116W
S000035148	
S000005475	YOL115W
S000035037	
S000005474	YOL114C
S000034821	
S000005473	YOL113W
S000034781	
S000005472	YOL112W
S000033897	
S000005471	YOL111C
S000033697	
S000005470	YOL110W
S000033648	
S000005469	YOL109W
S000031643	
S000006592	tG(UCC)O
S000037569	
S000005468	YOL108C
S000030752	
S000005467	YOL107W
S000030688	
S000005466	YOL106W
S000030608	
S000007150	YOLCdelta3
S000006746	tT(AGU)O1
S000037533	
S000118486	ARS1509
S000005465	YOL105C
S000030500	
S000005464	YOL104C
S000037679	
S000007154	YOLWdelta4
S000007161	YOLWTy1-1
S000007349	YOL103W-A
S000030410	
S000007350	YOL103W-B
S000030418	
S000030419	
S000030420	
S000007155	YOLWdelta5
S000005463	YOL103W
S000037640	
S000005462	YOL102C
S000037519	
S000005461	YOL101C
S000037425	
S000005460	YOL100W
S000032002	
S000005459	YOL099C
S000030816	
S000005458	YOL098C
S000030730	
S000006449	snR58
S000030765	
S000028854	YOL097W-A
S000034567	
S000005457	YOL097C
S000030577	
S000005456	YOL096C
S000036749	
S000005455	YOL095C
S000036656	
S000005454	YOL094C
S000036576	
S000005453	YOL093W
S000036530	
S000005452	YOL092W
S000035613	
S000005451	YOL091W
S000035535	
S000005450	YOL090W
S000035449	
S000005449	YOL089C
S000035681	
S000005448	YOL088C
S000034755	
S000005447	YOL087C
S000034693	
S000007626	YOL086W-A
S000037254	
S000005446	YOL086C
S000034629	
S000028708	YOL085W-A
S000032652	
S000005445	YOL085C
S000034541	
S000005444	YOL084W
S000034487	
S000005443	YOL083W
S000032467	
S000028853	YOL083C-A
S000034566	
S000118487	ARS1510
S000005442	YOL082W
S000032367	
S000005441	YOL081W
S000032260	
S000005439	YOL079W
S000031476	
S000005440	YOL080C
S000031202	
S000005438	YOL078W
S000031371	
S000007339	YOL077W-A
S000031206	
S000005437	YOL077C
S000030456	
S000005436	YOL076W
S000030374	
S000005435	YOL075C
S000030157	
S000005434	YOL073C
S000036354	
S000005433	YOL072W
S000036289	
S000005432	YOL071W
S000036205	
S000005431	YOL070C
S000035224	
S000005430	YOL069W
S000035586	
S000005429	YOL068C
S000035472	
S000005428	YOL067C
S000035434	
S000005427	YOL066C
S000035357	
S000005426	YOL065C
S000034381	
S000005425	YOL064C
S000034318	
S000005424	YOL063C
S000034270	
S000005423	YOL062C
S000034160	
S000005422	YOL061W
S000034100	
S000005421	YOL060C
S000032070	
S000005420	YOL059W
S000032438	
S000005419	YOL058W
S000032317	
S000005418	YOL057W
S000032234	
S000005417	YOL056W
S000032154	
S000005416	YOL055C
S000031133	
S000006586	tG(GCC)O1
S000031599	
S000007158	YOLWsigma1
S000007156	YOLWdelta6
S000007151	YOLCdelta7
S000006675	tN(GUU)O1
S000035637	
S000005415	YOL054W
S000031092	
S000005414	YOL053W
S000030999	
S000005413	YOL052C-A
S000035236	
S000005412	YOL052C
S000029956	
S000081375	snR81
S000114173	
S000005411	YOL051W
S000029897	
S000005410	YOL050C
S000037840	
S000005409	YOL049W
S000037056	
S000005408	YOL048C
S000036368	
S000036367	
S000036369	
S000005407	YOL047C
S000036270	
S000036269	
S000036271	
S000005405	YOL045W
S000036127	
S000005406	YOL046C
S000036179	
S000005404	YOL044W
S000036032	
S000005403	YOL043C
S000035085	
S000005402	YOL042W
S000035032	
S000005401	YOL041C
S000034818	
S000005400	YOL040C
S000033943	
S000005399	YOL039W
S000032787	
S000028812	YOL038C-A
S000033612	
S000005398	YOL038W
S000031873	
S000005396	YOL036W
S000031637	
S000005397	YOL037C
S000031673	
S000005395	YOL035C
S000030751	
S000006441	snR50
S000030731	
S000005394	YOL034W
S000030687	
S000005393	YOL033W
S000030607	
S000005392	YOL032W
S000030531	
S000005391	YOL031C
S000037678	
S000005390	YOL030W
S000037638	
S000005389	YOL029C
S000036601	
S000005388	YOL028C
S000036521	
S000005387	YOL027C
S000036426	
S000005386	YOL026C
S000036344	
S000006733	tS(GCU)O
S000037500	
S000037498	
S000037499	
S000005385	YOL025W
S000035469	
S000005384	YOL024W
S000035404	
S000118488	ARS1511
S000005383	YOL023W
S000035326	
S000005382	YOL022C
S000035200	
S000006587	tG(GCC)O2
S000031601	
S000005381	YOL021C
S000034208	
S000005380	YOL020W
S000034169	
S000006785	tY(GUA)O
S000034708	
S000034706	
S000034707	
S000028707	YOL019W-A
S000032650	
S000005379	YOL019W
S000033133	
S000005378	YOL018C
S000032218	
